Date,spot,log_ret,rv_1m,rv_3m,iv_1m_synth,iv_3m_synth
2023-04-17,1.098659634590149,-0.0061715209978287396,0.08531634567130372,0.08822159683589204,0.10193931521998702,0.0966210324563014
2023-04-18,1.0925379991531372,-0.005587493587279635,0.08722267536605133,0.08899806847697182,0.10421707268998917,0.09747143070712568
2023-04-19,1.0975382328033447,0.004566272411435851,0.08757573377860217,0.08920948201259488,0.10463892072537911,0.09770297258371555
2023-04-20,1.095218300819397,-0.002115996750198505,0.08699804182512158,0.08916097290719352,0.10394867172698916,0.09764984500480615
2023-04-21,1.0970927476882935,0.0017100195037912675,0.0819815546925372,0.08920598010496082,0.09795477619522672,0.09769913726511664
2023-04-24,1.0992271900177002,0.0019436539865794662,0.08100214377225734,0.08925065384661518,0.09678453762316036,0.09774806432149673
2023-04-25,1.1059499979019165,0.006097313856667734,0.08004371866141254,0.08985142430193571,0.09563937371909946,0.0984060331606948
2023-04-26,1.0978394746780396,-0.007360557750447326,0.08514259264603118,0.09096010985001338,0.10173170829221348,0.0996202748675629
2023-04-27,1.1047282218933105,0.006255217206481515,0.0869550231674587,0.0916616394557429,0.10389727134797233,0.10038859597299854
2023-04-28,1.1032048463821411,-0.0013799111710282468,0.08730166245550298,0.09161672852784655,0.10431144956169607,0.10033940914825779
2023-05-01,1.1010911464691162,-0.0019178010282847264,0.0859816969212567,0.09170900454606838,0.10273430298308553,0.10044047061700602
2023-05-02,1.0969241857528687,-0.003791571102515303,0.07995768367218299,0.08772672815553859,0.09553657574037673,0.09607904812886986
2023-05-03,1.1010911464691162,0.0037915711025152355,0.07346382722378951,0.08577095031374574,0.08777746141969872,0.09393706384036622
2023-05-04,1.1068925857543945,0.005254977698491383,0.0741201286607801,0.08355952922409263,0.08856163611140985,0.09151509692363283
2023-05-05,1.102292776107788,-0.004164264686123018,0.07321018291766118,0.08319321870759802,0.08747439725687362,0.09111391057502084
2023-05-08,1.10186767578125,-0.0003857253962110418,0.07317613152506908,0.08320261680727653,0.0874337113177864,0.09112420345257728
2023-05-09,1.0996140241622925,-0.002047395993579254,0.07360275294183147,0.08327908138255778,0.08794345531514994,0.0912079480964625
2023-05-10,1.096467137336731,-0.002865913186300644,0.07280947551818909,0.08342646003605766,0.08699561634350515,0.09136935843331762
2023-05-11,1.098406195640564,0.0017668981432014084,0.0715380731397023,0.08246425321410236,0.08547649492764733,0.09031554145529627
2023-05-12,1.0912145376205444,-0.006568885442957101,0.07023516527517235,0.0831301583538173,0.08391972952167669,0.09104484634689668
2023-05-15,1.0852696895599365,-0.0054628127053399055,0.06952218815690181,0.08391391574414497,0.08306783650361386,0.09190322401137697
2023-05-16,1.0873701572418213,0.0019335633003226245,0.06738257923119849,0.08353150592397303,0.08051134786115516,0.09148440557040982
2023-05-17,1.0865668058395386,-0.0007390751916854932,0.06480672342525673,0.0833772110591832,0.0774336143401395,0.09131542054096822
2023-05-18,1.0838346481323242,-0.0025176532621469594,0.06277228813530968,0.08351118235923523,0.07500279128173541,0.09146214703192733
2023-05-19,1.0775396823883057,-0.005824982238710198,0.06517125535150943,0.08438175792002924,0.07786917137959815,0.09241560868453844
2023-05-22,1.0822745561599731,0.004384526476817772,0.06708656586174526,0.0845781277735771,0.08015765948010004,0.09263067459440154
2023-05-23,1.0811045169830322,-0.0010816775529980448,0.06642957740583841,0.08410717370233815,0.07937266391124848,0.09211488174735921
2023-05-24,1.076971173286438,-0.003830587378759216,0.06222660901806863,0.08448980170209662,0.07435079247536708,0.09253393914043863
2023-05-25,1.0757315158843994,-0.0011517220146606885,0.058145704669212546,0.084078348526313,0.06947476793953677,0.09208331217292196
2023-05-26,1.0724436044692993,-0.003061122858548678,0.052215664209395135,0.08371181899804869,0.0623893230702785,0.09168188596078371
2023-05-29,1.0723055601119995,-0.00012872774100586773,0.05240500187090863,0.08343449607912708,0.06261555113253517,0.09137815957505703
2023-05-30,1.0707669258117676,-0.0014359146269737272,0.05236610966844503,0.0817221147410499,0.06256908120399637,0.08950274517792602
2023-05-31,1.073306918144226,0.0023693153366323217,0.05306121177056302,0.08074605022150406,0.06339961645184766,0.08843375113332816
2023-06-01,1.0695186853408813,-0.003535739673558048,0.05067819100358452,0.0809495829286515,0.06055228979680429,0.08865666186050296
2023-06-02,1.0760787725448608,0.006114947257608808,0.052163764150093134,0.08103361069130283,0.06232731084432703,0.08874868977060152
2023-06-05,1.0698620080947876,-0.005793991984985513,0.05356060802641117,0.07753149791171504,0.06399631468058706,0.08491314649459822
2023-06-06,1.0711798667907715,0.001231044453519269,0.05424322910708332,0.07755450881522565,0.06481193711461088,0.08493834822903386
